content,label,num_words,num_unique_words,words_vs_unique
"vietnam acad sci & technol, ho chi minh city inst phys, dept novel & nanostruct mat, 01 mac dinh chi st,dist 01, ho chi minh city, vietnam",1,27,21,75.0
"vietnam natl univ ho chi minh city vnu hcm, fac math & comp sci, 227 nguyen van cu st,dist 5, ho chi minh city, vietnam",0,25,21,80.76923076923077
"ton duc thang univ, inst computat sci, div computat mechatron, ho chi minh, vietnam",5,14,13,86.66666666666667
"hue univ educ, dept chem, 34 le loi, hue, vietnam",7,10,10,90.9090909090909
"can tho univ, coll rural dev, cantho city, vietnam",4,9,9,90.0
"ho chi minh city univ technol, ct13tie01, ho chi minh city, vietnam",0,12,9,69.23076923076923
"vnu hanoi univ sci, ctr environm technol & sustainable dev cetasd, 334 nguyen trai, hanoi, vietnam",9,16,16,94.11764705882352
"vietnam acad sci & technol, 18 hoang quoc viet, hanoi 122121, vietnam",1,12,11,84.61538461538461
"vast, ho chi minh city inst phys, ho chi minh city, vietnam",1,12,9,69.23076923076923
"ho chi minh city univ technol, 268 ly thuong kiet st,dist 10, ho chi minh city, vietnam",0,17,14,77.77777777777779
"vietnam acad sci & technol, inst trop technol, bldg a13,18 hoang quoc viet,postal code 84, hanoi, vietnam",1,17,15,83.33333333333334
"ton duc thang univ, dept management sci, technol dev, dist 7, ho chi minh, vietnam",5,15,15,93.75
"ton duc thang univ, fa civil engn, ho chi minh city, vietnam",5,12,12,92.3076923076923
"vietnam acad sci & technol, tay nguyen inst sci res, da lat, vietnam",1,13,11,78.57142857142857
"vietnam natl univ, int univ, sch biotechnol, ho chi minh, vietnam",0,11,9,75.0
"hanoi univ sci, nano & energy ctr, vnu, hanoi, vietnam",9,10,10,90.9090909090909
"cantho univ, fac educ, dept bot, lab morphol phytol, campus 2,3-2 st, cantho city, vietnam",4,15,14,87.5
"vietnam natl univ hcmc, iu, finance & banking dept, hcm city, vietnam",0,12,11,84.61538461538461
"vietnam natl univ, vnu univ engn & technol, fac engn phys & nanotechnol, hanoi, vietnam",9,15,12,75.0
"vietnam acad sci & technol, usth, dept adv mat sci & nanotechnol, 18 hoang quoc viet, hanoi, vietnam",1,18,15,78.94736842105263
"can tho univ, sch educ, xuan khanh ward, 3-2 st, ninh kieu dist, can tho, vietnam",4,16,15,88.23529411764706
"vast, inst marine geol & geophys, 18 hoang quoc viet, hanoi 100000, vietnam",1,13,13,92.85714285714286
"duy tan univ, inst res & dev, fac civil engn, p809 7-25 quang trung, danang 550000, vietnam",6,17,17,94.44444444444444
"vietnam natl univ, univ social sci & humanities, ho chi minh city, vietnam",0,13,12,85.71428571428571
"ton duc thang univ, fac sci appl, nguyen huu tho st,tan phong ward,dist 7, ho chi minh city, vietnam",5,19,19,95.0
"vietnam natl univ agr, fac accounting & business management, financial accounting dept, hanoi, vietnam",3,14,12,80.0
"hanoi univ sci & technol, sch engn phys, hanoi 100000, vietnam",8,11,10,83.33333333333334
"vietnamese acad sci & technol, inst trop biol, natl key lab, 9-621 hanoi highway, ho chi minh city, vietnam",1,19,19,95.0
"ton duc thang univ, fac elect & elect engn, 19 nguyen hun tho st,7th dist, ho chi minh city, vietnam",5,20,19,90.47619047619048
"hanoi univ sci & technol, dept mech mat & met forming, 1 dai co viet st, hanoi, vietnam",8,18,17,89.47368421052632
"ton duc thang univ, div data sci, ho chi minh city, vietnam",5,12,12,92.3076923076923
"vietnam natl univ hcmc, int univ, sch business, ho chi minh city, vietnam",0,13,12,85.71428571428571
"hanoi univ sci & technol, sch mech engn, dai co viet st 1, hanoi, vietnam",8,15,15,93.75
"vnu hcmc, int univ, sch comp sci & engn, ho chi minh city, vietnam",0,14,14,93.33333333333333
"vietnam natl univ, phys dept, coll nat sci, hanoi, vietnam",9,10,9,81.81818181818183
"hue univ, hue univ agr & forestry, 102 phung hung, hue city, vietnam",7,13,11,78.57142857142857
"vast, imer, 246 da nang, haiphong, vietnam",1,7,7,87.5
"int univ vietnam, natl univ, ho chi minh city, vietnam",0,10,10,90.9090909090909
"hanoi univ sci & technol, int training inst mat sci, dai co viet 1, hanoi 10000, vietnam",8,17,16,88.88888888888889
"ho chi minh city univ technol, fac sci appl, dept engn mech, 268 ly thuong kiet st,dist 10, ho chi minh city, vietnam",0,23,20,83.33333333333334
"hanoi univ sci & technol, dept fluid mech & ship engn, 1 daicoviet, hanoi, vietnam",8,15,14,87.5
"vietnam acad sci & technol, inst mat sci, a2 bldg,18 hoang quoc viet rd, hanoi 122102, vietnam",1,17,16,88.88888888888889
"hue univ agr & forestry, dept chem, 102 phung hung, hue city, vietnam",7,13,12,85.71428571428571
"can tho univ, dept chem engn, coll engn technol, campus 2,3-2 st, can tho city 900000, vietnam",4,17,15,83.33333333333334
"vnu univ sci, fac chem, dept organ chem, 19 le thanh tong, hanoi, vietnam",9,14,13,86.66666666666667
"cict ctu, can tho, vietnam",4,5,5,83.33333333333334
"ton duc thang univ, div nucl phys, tan phong ward, dist 7, ho chi minh city, vietnam",5,17,17,94.44444444444444
"dang, nh; dat, nt, vietnam acad sci & technol, insitute marine biochem, 18 hoang quoc viet, hanoi, vietnam",1,18,17,89.47368421052632
"hanoi univ sci & technol, sch mech engn, 1 dai co viet rd, hanoi, vietnam",8,15,15,93.75
"duy tan univ, inst res & dev, ctr adv chem, k7-25 quang trung st, da nang city, vietnam",6,18,18,94.73684210526315
"ho chi minh city univ technol, dept heat & refrigerat engn, vnu hcm, ho chi minh city, vietnam",0,18,15,78.94736842105263
"vietnam natl univ ho chi minh city, univ nat sci, dept math & comp sci, 227 nguyen van cu st,dist 5, ho chi minh, vietnam",0,25,20,76.92307692307693
"duy tan univ, inst res & dev, 3 quang trung, danang, vietnam",6,12,12,92.3076923076923
"ton duc thang univ, computat mat phys res grp, tan phong ward, 19 nguyen huu tho st,dist 7, ho chi minh city, vietnam",5,23,23,95.83333333333334
"vietnam natl univ, 144 xuan thuy rd, hanoi, vietnam",9,9,8,80.0
"ho chi minh city univ technol, dept food technol, fac chem engn, ho chi minh city, vietnam",0,17,13,72.22222222222221
"int univ, vietnam natl univ hcm, dept phys, block 6, ho chi minh city, vietnam",0,15,14,87.5
"vast, inst oceanog, cauda 01, vinh nguyen, nha trang, vietnam",1,10,10,90.9090909090909
"vietnam acad sci & technol, southern inst ecol, 1 mac dinh chi st,dist 1, ho chi minh city, vietnam",1,19,17,85.0
"cantho univ, dept math, teacher coll, ninh kieu, can tho, vietnam",4,11,11,91.66666666666666
"vietnam acad sci & technol, mien trung inst sci res, quang tri ctr sci & technol, dong ha, quang tri, vietnam",1,21,15,68.18181818181817
"vietnam natl univ, univ sci, fac chem, ho chi minh city, vietnam",0,12,11,84.61538461538461
"ho chi minh city univ technol, dept geomech & fdn, ho chi minh city, vietnam",0,15,12,75.0
"vietnam natl univ, univ sci, fac environm, ho chi minh city, vietnam",0,12,11,84.61538461538461
"ha noi univ technol, 1 dai co viet st, hanoi, vietnam",8,11,11,91.66666666666666
"hanoi univ sci, vietnam natl univ, fac environm sci, 334 nguyen thai rd, hanoi, vietnam",9,15,13,81.25
"hue univ sci, fac environm sci, 77 nguyen hue st, hue city 470000, vietnam",7,14,11,73.33333333333333
"vast, inst mat sci, lab carbon nanomat, hanoi, vietnam",1,9,9,90.0
"univ duy tan, it fac, da nang, vietnam",6,8,8,88.88888888888889
"hanoi univ sci & technol, sch environm sci & technol, 1 dai co viet st, hanoi, vietnam",8,17,14,77.77777777777779
"vietnam natl univ, int univ, biomed engn dept, ho chi minh city, vietnam",0,13,11,78.57142857142857
"can tho univ, dept math, coll sci, 3-2 st, can tho, cantho province, vietnam",4,14,13,86.66666666666667
"can tho univ, nat sci coll, can tho, vietnam",4,9,8,80.0
"vnu univ sci, fac chem, dept pharmaceut chem, 19 le thanh tong, hanoi 100000, vietnam",9,15,14,87.5
"ton duc thang univ, fac elect & elect engn, wireless commun res grp, 19 nguyen huu tho st,tan phong ward,dist 7, ho chi minh city, vietnam",5,26,25,92.5925925925926
"vietnam acad sci & technol, inst mat sci, dept adv metall mat, hanoi, vietnam",1,14,13,86.66666666666667
"hanoi univ technol, dai co viet st 1, hanoi, vietnam",8,10,10,90.9090909090909
"can tho univ, sch educ, can tho, vietnam",4,8,7,77.77777777777779
"vietnam natl univ, informat technol inst, hanoi, vietnam",9,8,7,77.77777777777779
"vietnam natl univ, univ sci, ctr environm fluid dynam, 334 nguyen trai, hanoi, vietnam",9,14,13,86.66666666666667
"duy tan univ, inst res & dev, k7-25, quang trung, danang, vietnam",6,12,12,92.3076923076923
"hue univ, coll educ, dept math, 32 le loi, hue city, vietnam",7,12,11,84.61538461538461
"hanoi univ sci & technol, sch mech engn, dept mech, 1 dai co viet rd, hanoi 112400, vietnam",8,18,17,89.47368421052632
"vietnam acad sci & technol, ctr high technol dev, a2 bldg,18 hoang quoc viet rd, hanoi, vietnam",1,17,16,88.88888888888889
"ton duc thang univ, fac informat technol, div knowledge & syst engn ict, 19 nguyen huu tho st,tan phong ward,dist 7, ho chi minh city, vietnam",5,26,26,96.29629629629629
"vietnam acad sci & technol, grad univ sci & technol, cau giay, ha noi, vietnam",1,15,11,68.75
"duy tan univ, fac nat sci, dept math, danang city, vietnam",6,11,11,91.66666666666666
"hust, soict, kde lab, hanoi, vietnam",8,6,6,85.71428571428571
"duy tan univ, inst res & dev, quang trung 550000, danang, vietnam",6,12,12,92.3076923076923
"vietnam acad sci & technol, inst appl mat sci, ho chi minh city 70000, vietnam",1,15,14,87.5
"vast, ho chi minh city, vietnam",1,6,6,85.71428571428571
"vietnam acad sci & technol, inst nat prod chem, 18 hoang quoc viet rd, hanoi, vietnam",1,16,15,88.23529411764706
"vnu univ engn & technol, hanoi 123106, vietnam",9,8,8,88.88888888888889
"vietnam natl univ ho chi minh city, univ sci, 227 nguyen van cu str dist 5, ho chi minh city, vietnam",0,21,15,68.18181818181817
"vnu univ sci, fac geol, 334 nguyen trai, thanh xuan, ha noi, vietnam",9,13,13,92.85714285714286
"vietnam natl univ ho chi minh city, univ sci, fac environm sci, 227 nguyen van cu str,dist 5, hcmc, vietnam",0,20,17,80.95238095238095
"can tho univ, coll aquaculture & fisheries, xuan khanh ward, 3-2 st, ninh kieu dist, can tho, vietnam",4,18,17,89.47368421052632
"hanoi univ sci & technol, navis ctr, hanoi 10000, vietnam",8,10,9,81.81818181818183
"ton duc thang univ, theoret phys res grp, ho chi minh city, vietnam",5,13,13,92.85714285714286
"vietnam natl univ hanoi, vnu univ sci, fac chem, 19 le thanh tong, hanoi 10000, vietnam",9,16,14,82.35294117647058
"vietnam natl univ, univ sci, dept phys, ho chi minh city 749000, vietnam",0,13,12,85.71428571428571
"inst mech, vast, 264 doi can, hanoi, vietnam",1,8,8,88.88888888888889
"hanoi univ sci & technol, int inst computat sci & engn, 1 dai co viet rd, hanoi, vietnam",8,18,16,84.21052631578947
"duy tan univ, inst res & dev, 25 quang trung st, da nang city, vietnam",6,15,15,93.75
"hanoi univ nat resources & environm, 18 hoang quoc viet st, hanoi, vietnam",1,13,13,92.85714285714286
"vietnam natl univ hochiminh city, univ sci, dept optimizat & syst theory, 227 nguyen van cu,dist 5, hochiminh city, vietnam",0,20,16,76.19047619047619
"hust, aist, 01 dai co viet rd, hanoi, vietnam",8,9,9,90.0
"cantho univ, dept food technol, can tho, vietnam",4,8,8,88.88888888888889
"ton duc thang univ, fac social sci & humanities, dept sociol, hochiminh city, vietnam",5,14,14,93.33333333333333
"vietnam acad sci & technol, iebr, 18 hoang quoc viet, hanoi, vietnam",1,12,11,84.61538461538461
"ton duc thang univ, fac environm & labor safety, 19 nguyen huu tho str,dist 7, ho chi minh city, vietnam",5,20,20,95.23809523809523
"ton duc thang univ, dept management sci & technol dev, tan phong ward, 19 nguyen huu tho st,dist 7, ho chi minh city 70000, vietnam",5,25,25,96.15384615384616
"ho chi minh city univ technol, 268 ly thuong kiet st,distrct 10, ho chi minh city, vietnam",0,17,14,77.77777777777779
"hanoi univ sci, biol, hanoi, vietnam",9,6,6,85.71428571428571
"coll educ, hue, vietnam",7,4,4,80.0
"vietnam acad sci & technol, inst biotechnol, dept immunol, 18 hoang quoc viet, hanoi, vietnam",1,15,14,87.5
"nam, lth; vinh, tq, vietnam acad sci & technol, inst chem, 18 hoang quoc viet st, hanoi 10000, vietnam",1,19,18,90.0
"vietnam acad sci & technol, insititute ecol & biol resources, 18 hoang quoc viet st, hanoi, vietnam",1,17,15,83.33333333333334
"vietnam natl univ hochiminh city, univ informat technol, fac comp networks & commun, ho chi minh city, vietnam",0,18,15,78.94736842105263
"hanoi univ sci & technol, sch transportat engn, hanoi 10000, vietnam",8,11,10,83.33333333333334
"can tho univ, dept phys, coll nat sci, can tho, vietnam",4,11,10,83.33333333333334
"ton duc thang univ, fac environm & labor safety, ho chi minh city, vietnam",5,14,14,93.33333333333333
"hanoi univ agr, inst plant pathol, hanoi, vietnam",3,8,8,88.88888888888889
"vietnam acad sci & technol, inst math hanoi, 18 hoang quoc viet, hanoi 10307, vietnam",1,15,14,87.5
"vietnam natl univ, univ sci hus, hanoi, vietnam",9,8,7,77.77777777777779
"int univ vietnam natl univ, sch biotechnol, ward 6, ho chi minh city, vietnam",0,14,13,86.66666666666667
"vietnam natl univ, hanoi univ sci, dept invertebrate zool, fac biol, 334 nguyen trai, hanoi, vietnam",9,16,15,88.23529411764706
"viet nam acad sci & technol, energy dept, hanoi, vietnam",1,10,10,90.9090909090909
"natl univ hanoi, univ engn & technol, 144 xuan thuy, hanoi, vietnam",9,12,10,76.92307692307693
"vnu univ econ & business, ctr business adm studies, room 307,e4 bldg,144 xuan thuy rd, hanoi, vietnam",9,17,17,94.44444444444444
"ha noi univ sci, hanoi, vietnam",8,6,6,85.71428571428571
"vietnam acad sci & technol, inst mat sci, 18-hoang quoc viet, hanoi, vietnam",1,13,12,85.71428571428571
"vietnam natl univ ho chi minh city, univ technol, 268 ly thuong kiet st,dist 10, ho chi minh city, vietnam",0,20,14,66.66666666666666
"ton duc thang univ, inst computat sci, div computat mechatron, ho chi minh city 756636, vietnam",5,16,15,88.23529411764706
"vietnam natl univ agr, dept vet surg & reprod, fac vet med, hanoi, vietnam",3,14,12,80.0
"hanoi univ sci & technol, sch elect & telecommun, 1 dai co viet, hanoi, vietnam",8,15,14,87.5
"vietnam natl univ, univ sci, fac chem, hanoi, vietnam",9,9,8,80.0
"hue univ, hue univ educ, dept chem, hue 8454, vietnam",7,10,8,72.72727272727273
"ho chi minh city univ sci, vietnam natl univ, 227 nguyen cu str,dist 5, ho chi minh city, vietnam",0,19,15,75.0
"vietnam acad sci & technol, inst chem, 18 hoang quoc viet st, hanoi, vietnam",1,14,13,86.66666666666667
"vnu univ engn & technol, fac informat technol, 144 xuan thuy, hanoi, vietnam",9,13,12,85.71428571428571
"hanoi univ sci & technol, sch chem engn, 1st dai co viet, hanoi, vietnam",8,14,14,93.33333333333333
"vietnam acad sci & technol, inst trop biol, dept environm management & technol, 85 tran quoc toan st,dist 3, ho chi minh city, vietnam",1,24,21,84.0
"vietnam natl univ ho chi minh city, john von neumann inst, ho chi minh city, vietnam",0,16,11,64.70588235294117
"ton duc thang univ, fac appl sci, tan phong ward, ho chi minh 700000, vietnam",5,15,15,93.75
"vietnam natl univ, hanoi univ sci, fac biol, dept bot, hanoi, vietnam",9,12,11,84.61538461538461
"vietnam forestry univ, dept chem, hanoi, vietnam",2,7,6,75.0
"hue univ, hue coll econ, 100 phung hung str, hue, vietnam",7,11,10,83.33333333333334
"vast, imbc, dept bioact prod, 18 hoang quoc viet, hanoi, vietnam",1,11,11,91.66666666666666
"vietnam acad sci & technol, inst marine biochem imbc, 18 hoang quoc viet, hanoi, vietnam",1,15,14,87.5
"vietnam natl univ ho chi minh city vnu hcm, ctr water management & climate change wacc, quarter 6,linhtrung ward, ho chi minh city, vietnam",0,24,20,80.0
"hue univ, coll foreign languages, dept english, 57 nguyen khoa chiem st, hue, vietnam",7,14,14,93.33333333333333
"vietnam acad sci & technol vast, inst marine biochem, adv ctr bioorgan chem, hanoi 844, vietnam",1,16,15,88.23529411764706
"hue univ med & pharm, dept surg, hue city 532110, vietnam",7,11,10,83.33333333333334
"vietnam natl univ ho chi minh city, univ sci, fac chem, ho chi minh city 721337, vietnam",0,17,12,66.66666666666666
"inst environm & resources, ho chi minh city, vietnam",0,9,9,90.0
"truong, bn; pham, vc, vast, inst marine biochem, adv ctr bioorgan chem, 18 hoang quoc viet, hanoi, vietnam",1,18,18,94.73684210526315
"vietnam acad sci & technol, iebr, dept parasitol, 18 hoang quoc viet, hanoi, vietnam",1,14,13,86.66666666666667
"vast, imer, haiphong, vietnam",1,4,4,80.0
"ton duc thang univ, atom mol & opt phys res grp, 19 nguyen huu tho st,tan phong ward,dist 7, ho chi minh city, vietnam",5,24,24,96.0
"vietnam natl univ, vnu univ sci, hanoi, vietnam",9,8,7,77.77777777777779
"vietnam natl univ ho chi minh city, univ sci, adv mat lab, 227 nguyen van cu,dist 5, ho chi minh city, vietnam",0,22,16,69.56521739130434
"can tho univ med & pharm, fac pharm, dept pharmaceut technol, can tho 92000, vietnam",4,15,12,75.0
"vietnam natl univ agr, hanoi, vietnam",3,6,5,71.42857142857143
"e3,144 xuanthuy, hanoi, vietnam",9,4,4,80.0
"hust, itims, hanoi 10000, vietnam",8,5,5,83.33333333333334
"vietnam acad sci & technol, inst phys, 10 dao tan, hanoi 10000, vietnam",1,13,12,85.71428571428571
"ton duc thang univ, div environm qual atmospher sci & climate change, ho chi minh city, vietnam",5,17,17,94.44444444444444
"vietnam natl univ ho chi minh, univ technol, fac environm & nat resources, ho chi minh, vietnam",0,17,12,66.66666666666666
"duy tan univ, k7-25 quang trung, hai chau, da nang, vietnam",6,11,11,91.66666666666666
"ho chi minh city univ technol, fac comp sci & engn, 268 ly thuong kiet,dist 10, ho chi minh city, vietnam",0,21,18,81.81818181818183
"hcm city univ technol, fac elect & elect engn, dcselab, vnu hcm, ho chi minh city, vietnam",0,17,16,88.88888888888889
"vietnam acad sci & technol, tay nguyen inst sci res, 116 xo viet nghe tinh st, da lat, lam dong, vietnam",1,21,19,86.36363636363636
"vietnam acad sci & technol, inst oceanog, 01 cau da, vinh nguyen, nha trang, vietnam",1,15,14,87.5
